feature0,prediction,LoGoFunc_Neutral,LoGoFunc_GOF,LoGoFunc_LOF
25546,Neutral,0.70633584,0.0055523897,0.2881118
25547,Neutral,0.6991474,0.0064501287,0.2944025
25548,Neutral,0.55851954,0.004283937,0.4371965
25549,LOF,0.37676683,0.0060590394,0.6171742
25550,LOF,0.35619506,0.020754058,0.6230509
25551,LOF,0.37864777,0.023151925,0.5982003
25552,LOF,0.32201427,0.016781228,0.6612045
25553,Neutral,0.8971479,0.0021503312,0.100701846
25554,Neutral,0.49677882,0.012092895,0.49112827
25555,LOF,0.24717525,0.012269005,0.7405557
25556,Neutral,0.6004587,0.0067194644,0.39282185
25557,LOF,0.21649054,0.015797587,0.7677119
25558,Neutral,0.53054756,0.009233476,0.46021897
25559,LOF,0.05356036,0.0055342596,0.9409054
25560,LOF,0.012767782,0.0018326698,0.98539954
25561,LOF,0.025192214,0.0038028199,0.97100496
25562,LOF,0.009206234,0.0017433095,0.9890505
25563,LOF,0.012341666,0.0016018873,0.98605645
25564,LOF,0.26346606,0.010716598,0.7258174
25565,LOF,0.08924396,0.030412866,0.8803432
25566,GOF,0.019779978,0.5266332,0.4535868
25567,LOF,0.0033476276,0.00865512,0.9879972
25568,LOF,0.01672045,0.0022276675,0.9810519
25569,LOF,0.006225917,0.0014901529,0.992284
25570,LOF,0.006196072,0.002586051,0.9912179
25571,LOF,0.0041074418,0.0018321731,0.99406034
25572,LOF,0.0036365795,0.0041229147,0.99224055
25573,LOF,0.0010346542,0.0016257088,0.99733967
25574,LOF,0.0008067444,0.006920841,0.9922724
25575,LOF,0.0031005114,0.0023461196,0.9945533
25576,LOF,0.0012636858,0.0057126824,0.99302363
25577,LOF,0.0011587967,0.009937296,0.98890394
25578,LOF,0.19797005,0.0033996387,0.7986303
25579,LOF,0.022533244,0.0022156448,0.97525114
25580,LOF,0.002053746,0.0011240182,0.99682224
25581,LOF,0.003358488,0.001396836,0.9952447
25582,LOF,0.0041608647,0.0011423161,0.99469686
25583,LOF,0.0028937396,0.0022402804,0.99486595
25584,Neutral,0.60711014,0.0062296446,0.3866602
25585,LOF,0.00060391263,0.0028635978,0.99653244
25586,LOF,0.002269941,0.00159051,0.9961396
25587,LOF,0.0021545028,0.0011258431,0.99671966
25588,LOF,0.0019556603,0.0013455177,0.9966988
25589,Neutral,0.8848751,0.013379589,0.10174535
25590,LOF,0.0019211778,0.0074557113,0.99062306
25591,LOF,0.04116849,0.002268891,0.9565626
25592,LOF,0.013493937,0.017760301,0.96874577
25593,LOF,0.0057536094,0.03220122,0.9620452
25594,LOF,0.014161281,0.012533237,0.9733055
25595,LOF,0.056249566,0.015052653,0.9286978
25596,LOF,0.0080627,0.012142033,0.9797952
25597,LOF,0.004204818,0.00854869,0.9872465
25598,LOF,0.024220068,0.0075030285,0.9682769
25599,LOF,0.0034398376,0.21299161,0.7835686
25600,LOF,0.022345426,0.2266099,0.7510447
25601,LOF,0.002358552,0.085551985,0.91208947
25602,LOF,0.011608682,0.012336918,0.97605443
25603,LOF,0.017643092,0.0034844934,0.9788725
25604,LOF,0.0021470156,0.0044776783,0.99337524
25605,LOF,0.0028408524,0.029334303,0.9678248
25606,LOF,0.11145549,0.090757735,0.7977868
25607,LOF,0.0005889499,0.01574695,0.98366416
25608,LOF,0.008616028,0.019206174,0.9721778
25609,LOF,0.110258035,0.11917846,0.7705634
25610,LOF,0.0021305145,0.0010455365,0.9968239
25611,LOF,0.0030253744,0.0013653543,0.9956092
25612,LOF,0.006967357,0.0010909636,0.9919417
25613,LOF,0.0062188595,0.00249204,0.99128914
25614,LOF,0.005426243,0.002558577,0.9920151
25615,LOF,0.001888255,0.0031902208,0.9949215
25616,LOF,0.021059103,0.0023390355,0.9766019
25617,LOF,0.015023509,0.002003998,0.98297256
25618,LOF,0.028011296,0.0077260206,0.96426266
25619,LOF,0.0018006797,0.0011965829,0.9970028
25620,LOF,0.033727717,0.0027907433,0.96348155
25621,LOF,0.0012313878,0.001375252,0.99739337
25622,LOF,0.0022372068,0.002578216,0.9951846
25623,LOF,0.0046248706,0.0029294838,0.99244565
25624,LOF,0.0038303079,0.00333674,0.9928329
25625,LOF,0.0030163962,0.004684007,0.9922996
25626,LOF,0.018863747,0.0013817864,0.9797545
25627,Neutral,0.8768312,0.007331262,0.115837514
25628,LOF,0.08880919,0.0013509331,0.90983987
25629,LOF,0.028373037,0.0017673214,0.96985966
25630,LOF,0.22463948,0.004893896,0.7704666
25631,Neutral,0.86120147,0.00316834,0.1356302
25632,LOF,0.00084409,0.0029809133,0.99617493
25633,LOF,0.087378085,0.0068493984,0.90577245
25634,LOF,0.0034055386,0.007112812,0.9894817
25635,LOF,0.011219878,0.006871832,0.98190826
25636,LOF,0.0016028963,0.2706388,0.7277583
25637,LOF,0.006238589,0.3460892,0.6476721
25638,LOF,0.0029463181,0.07933123,0.9177224
25639,LOF,0.0021652025,0.143349,0.85448575
25640,Neutral,0.8285566,0.11094047,0.060502823
25641,LOF,0.006469998,0.1683762,0.82515377
25642,LOF,0.14568406,0.01055094,0.843765
