feature0,prediction,LoGoFunc_Neutral,LoGoFunc_GOF,LoGoFunc_LOF
25546,Neutral,0.687155,0.004749463,0.3080956
25547,Neutral,0.65731734,0.004664404,0.3380182
25548,Neutral,0.53450984,0.003965928,0.46152422
25549,LOF,0.35864997,0.0051292987,0.6362208
25550,LOF,0.30873123,0.019626344,0.6716424
25551,LOF,0.29936036,0.021235026,0.67940456
25552,LOF,0.2706631,0.014095951,0.7152409
25553,Neutral,0.8845393,0.0026907227,0.11276999
25554,LOF,0.44388393,0.011493212,0.54462284
25555,LOF,0.20986752,0.009945004,0.7801875
25556,Neutral,0.5839067,0.005661371,0.41043198
25557,LOF,0.17482924,0.011174493,0.81399626
25558,LOF,0.42787454,0.008702595,0.56342286
25559,LOF,0.044030808,0.005678478,0.95029074
25560,LOF,0.010683296,0.0024532103,0.9868635
25561,LOF,0.019094028,0.0043723355,0.9765337
25562,LOF,0.0076532196,0.0022496218,0.99009717
25563,LOF,0.016743159,0.0022365989,0.9810203
25564,LOF,0.25886053,0.012021072,0.7291184
25565,LOF,0.101619996,0.033964437,0.8644156
25566,GOF,0.02468892,0.5174158,0.45789525
25567,LOF,0.0030285383,0.007167562,0.9898039
25568,LOF,0.015250403,0.0022560752,0.98249346
25569,LOF,0.0063740513,0.0014495546,0.99217635
25570,LOF,0.005934659,0.0030268922,0.99103844
25571,LOF,0.0042847777,0.002302166,0.99341303
25572,LOF,0.004447656,0.004842027,0.9907103
25573,LOF,0.0012508573,0.002663046,0.9960861
25574,LOF,0.00069669756,0.0078642145,0.9914391
25575,LOF,0.0033114678,0.003301105,0.99338734
25576,LOF,0.0014970829,0.0053407555,0.99316216
25577,LOF,0.0013017023,0.008075678,0.9906226
25578,LOF,0.17745222,0.0041397014,0.81840813
25579,LOF,0.021584667,0.0030958762,0.9753195
25580,LOF,0.0024235821,0.0013965599,0.9961798
25581,LOF,0.0032942824,0.001658544,0.9950472
25582,LOF,0.003999043,0.0012488443,0.99475205
25583,LOF,0.0033500134,0.0029258179,0.99372417
25584,Neutral,0.61041343,0.006555397,0.3830311
25585,LOF,0.0007663702,0.0031929414,0.9960407
25586,LOF,0.0021585587,0.0012105398,0.99663085
25587,LOF,0.0022817287,0.0010288206,0.99668944
25588,LOF,0.0017614384,0.0014993752,0.9967392
25589,Neutral,0.89260226,0.017169653,0.09022813
25590,LOF,0.0022735626,0.010667317,0.9870591
25591,LOF,0.037812665,0.0022574377,0.95992994
25592,LOF,0.014388528,0.019013762,0.96659774
25593,LOF,0.0056698304,0.03402857,0.9603016
25594,LOF,0.014111157,0.01386917,0.97201973
25595,LOF,0.055821173,0.013778218,0.9304006
25596,LOF,0.0071475557,0.009210164,0.98364234
25597,LOF,0.0047881403,0.008518214,0.9866937
25598,LOF,0.02992244,0.008360959,0.96171665
25599,LOF,0.0034776756,0.22715437,0.76936793
25600,LOF,0.017938469,0.24209307,0.7399685
25601,LOF,0.0016428253,0.07904517,0.919312
25602,LOF,0.009040296,0.009711248,0.9812485
25603,LOF,0.016904287,0.0028284916,0.98026717
25604,LOF,0.0024139907,0.0045658173,0.99302024
25605,LOF,0.002489982,0.020736268,0.97677374
25606,LOF,0.12389559,0.08857356,0.7875308
25607,LOF,0.0006480423,0.01193169,0.98742026
25608,LOF,0.009315882,0.021195384,0.96948874
25609,LOF,0.11901141,0.105725795,0.7752627
25610,LOF,0.0021201596,0.0011613495,0.99671847
25611,LOF,0.0026305206,0.0014755229,0.99589396
25612,LOF,0.008747344,0.00096893724,0.99028367
25613,LOF,0.0076788147,0.0023213557,0.98999983
25614,LOF,0.00577312,0.0026154695,0.9916114
25615,LOF,0.0020380276,0.0034957153,0.99446625
25616,LOF,0.01877206,0.0021710545,0.97905684
25617,LOF,0.012721938,0.0017213126,0.9855568
25618,LOF,0.03398251,0.010472477,0.95554495
25619,LOF,0.0016805182,0.0008610236,0.9974585
25620,LOF,0.035654154,0.002586867,0.961759
25621,LOF,0.0013608764,0.0015938762,0.9970452
25622,LOF,0.0023745464,0.0021016179,0.9955238
25623,LOF,0.004136194,0.003526959,0.9923368
25624,LOF,0.0037118625,0.002796771,0.99349135
25625,LOF,0.003739901,0.004801853,0.99145824
25626,LOF,0.025388265,0.0017927951,0.972819
25627,Neutral,0.8592907,0.0083475355,0.13236174
25628,LOF,0.09019725,0.0009943327,0.9088084
25629,LOF,0.028961364,0.0018860586,0.9691526
25630,LOF,0.17946438,0.002897266,0.81763834
25631,Neutral,0.80832136,0.0021726966,0.18950592
25632,LOF,0.001094368,0.0046045273,0.9943011
25633,LOF,0.098135404,0.0065481504,0.8953164
25634,LOF,0.00449794,0.008937948,0.98656416
25635,LOF,0.01363656,0.006191161,0.9801722
25636,LOF,0.0014820708,0.25092512,0.74759287
25637,LOF,0.0047099907,0.27482733,0.7204627
25638,LOF,0.0034715305,0.08722896,0.9092995
25639,LOF,0.0016735996,0.10995544,0.88837093
25640,Neutral,0.8113179,0.12441987,0.06426225
25641,LOF,0.008684625,0.21569002,0.7756254
25642,LOF,0.16910782,0.010151204,0.820741
25643,LOF,0.11465648,0.065828845,0.8195147
25644,LOF,0.0032224625,0.1054869,0.8912906
25645,LOF,0.0022035693,0.082474194,0.91532224
25646,LOF,0.005719848,0.045346335,0.9489338
25647,LOF,0.0011299171,0.01934731,0.9795228
25648,LOF,0.0011058749,0.019938484,0.9789556
25649,LOF,0.00059646316,0.007932647,0.9914709
25650,LOF,0.0036673187,0.060623147,0.93570954
25651,LOF,0.0005991763,0.021105312,0.9782955
25652,LOF,0.0015485722,0.025599286,0.9728521
25653,LOF,0.010143632,0.0794981,0.91035825
25654,LOF,0.00058788527,0.012298332,0.9871137
25655,LOF,0.03447295,0.1113769,0.8541502
25656,LOF,0.148546,0.0035395415,0.8479145
25657,LOF,0.15095413,0.0011700044,0.84787583
25658,LOF,0.020764653,0.005569365,0.973666
25659,LOF,0.17621283,0.0051341853,0.818653
25660,LOF,0.0026344429,0.002823341,0.99454224
25661,LOF,0.023142915,0.0017179904,0.97513914
25662,LOF,0.0038546692,0.0014160224,0.99472934
25663,LOF,0.004570727,0.0029207894,0.9925085
25664,LOF,0.005155649,0.003898571,0.9909458
25665,LOF,0.006389767,0.0015245309,0.99208564
25666,LOF,0.008107196,0.010488324,0.9814045
25667,LOF,0.013001893,0.0015463544,0.98545176
25668,LOF,0.006118854,0.0029301534,0.99095094
25669,LOF,0.0060947123,0.0040973825,0.9898079
25670,LOF,0.006280278,0.0050202804,0.9886995
25671,LOF,0.01908247,0.0009767851,0.9799407
25672,LOF,0.00709225,0.001251434,0.9916563
25673,LOF,0.0025400121,0.002459521,0.9950004
25674,LOF,0.0026859567,0.0028101979,0.99450386
25675,LOF,0.0048527373,0.0031058644,0.9920414
25676,LOF,0.0014576259,0.0011326729,0.99740976
25677,LOF,0.0044442667,0.0022013835,0.9933543
25678,LOF,0.13271299,0.0047343452,0.8625527
25679,LOF,0.021419523,0.008938673,0.9696418
25680,LOF,0.0042276303,0.005920163,0.98985213
