feature0,prediction,LoGoFunc_Neutral,LoGoFunc_GOF,LoGoFunc_LOF
25546,Neutral,0.5648566,0.0048428825,0.4303005
25547,Neutral,0.5967308,0.0051390906,0.39813015
25548,Neutral,0.5170257,0.004055657,0.4789186
25549,LOF,0.2935898,0.0049853222,0.7014249
25550,LOF,0.3160191,0.01634789,0.667633
25551,LOF,0.26293397,0.018281154,0.71878487
25552,LOF,0.2623857,0.011791246,0.72582304
25553,Neutral,0.89059824,0.0020246196,0.10737718
25554,LOF,0.44884577,0.010237064,0.54091716
25555,LOF,0.21809433,0.010285492,0.7716202
25556,Neutral,0.6230251,0.005619664,0.37135524
25557,LOF,0.16606823,0.010428121,0.8235037
25558,LOF,0.45375103,0.007056915,0.5391921
25559,LOF,0.053776268,0.009551636,0.93667215
25560,LOF,0.016930537,0.0032031853,0.9798663
25561,LOF,0.025324626,0.004917349,0.9697581
25562,LOF,0.0051690433,0.0017837767,0.9930472
25563,LOF,0.0130574405,0.0015933302,0.98534924
25564,LOF,0.23374574,0.010453191,0.7558011
25565,LOF,0.08519129,0.034445252,0.8803634
25566,GOF,0.019514455,0.576698,0.40378755
25567,LOF,0.0055302004,0.011360017,0.9831097
25568,LOF,0.0153481,0.0018384228,0.9828135
25569,LOF,0.0064969584,0.0017777719,0.9917252
25570,LOF,0.0051796464,0.0027494547,0.99207085
25571,LOF,0.0033577946,0.0019075187,0.99473476
25572,LOF,0.0039521744,0.004326757,0.99172115
25573,LOF,0.0019630922,0.002109375,0.9959275
25574,LOF,0.0016222416,0.007616022,0.9907617
25575,LOF,0.0026044315,0.0031765392,0.99421906
25576,LOF,0.001473839,0.0057725618,0.99275357
25577,LOF,0.0012490439,0.010757357,0.9879936
25578,LOF,0.15036203,0.004360882,0.84527713
25579,LOF,0.021722829,0.003099467,0.97517765
25580,LOF,0.002463308,0.002104581,0.99543214
25581,LOF,0.0041232407,0.0012878359,0.994589
25582,LOF,0.0044033686,0.0010462669,0.9945504
25583,LOF,0.0032177882,0.0032430673,0.99353915
25584,Neutral,0.6245979,0.0059450557,0.369457
25585,LOF,0.00059044926,0.0038033174,0.99560624
25586,LOF,0.0017790461,0.0017769793,0.9964439
25587,LOF,0.0017799966,0.0017637501,0.9964562
25588,LOF,0.0017291283,0.0019005806,0.9963703
25589,Neutral,0.85287803,0.022198517,0.12492349
25590,LOF,0.0021720054,0.008850798,0.98897713
25591,LOF,0.03162385,0.0017864567,0.96658975
25592,LOF,0.016453795,0.023468422,0.9600778
25593,LOF,0.010486442,0.04642877,0.9430848
25594,LOF,0.009736809,0.014195278,0.97606796
25595,LOF,0.03462111,0.018522253,0.9468566
25596,LOF,0.008227075,0.015805034,0.9759679
25597,LOF,0.004015372,0.011132775,0.9848519
25598,LOF,0.020001538,0.0085116085,0.9714868
25599,LOF,0.0029391407,0.30731806,0.68974274
25600,LOF,0.015869815,0.260912,0.7232182
25601,LOF,0.0017146525,0.10041331,0.897872
25602,LOF,0.014090595,0.010492338,0.975417
25603,LOF,0.019140895,0.002959961,0.9778992
25604,LOF,0.0029150546,0.003212022,0.993873
25605,LOF,0.0023004063,0.018084733,0.9796149
25606,LOF,0.12989348,0.082426265,0.78768027
25607,LOF,0.0006360975,0.0091639375,0.9902
25608,LOF,0.0078821145,0.02855664,0.96356124
25609,LOF,0.1167989,0.15450826,0.7286929
25610,LOF,0.0017379234,0.0008555758,0.99740654
25611,LOF,0.0024455385,0.0012223724,0.9963321
25612,LOF,0.008290888,0.0013218663,0.99038726
25613,LOF,0.00654953,0.002657116,0.9907933
25614,LOF,0.0064631333,0.0029586246,0.99057823
25615,LOF,0.0022033951,0.0033467272,0.99444985
25616,LOF,0.019895336,0.0024666307,0.97763807
25617,LOF,0.012892508,0.0016208345,0.9854866
25618,LOF,0.028123284,0.010441255,0.96143544
25619,LOF,0.0015518534,0.00097531686,0.9974728
25620,LOF,0.033868745,0.003168124,0.96296316
25621,LOF,0.0021071862,0.0014832419,0.9964096
25622,LOF,0.002945514,0.0019008964,0.99515355
25623,LOF,0.0057031317,0.0037687472,0.9905281
25624,LOF,0.0035753828,0.0031471532,0.9932775
25625,LOF,0.004757242,0.004469156,0.9907736
25626,LOF,0.02140306,0.0014875917,0.9771094
25627,Neutral,0.82831234,0.009418122,0.16226953
25628,LOF,0.04158874,0.0012423424,0.9571689
25629,LOF,0.024915311,0.004350423,0.9707343
25630,LOF,0.083131775,0.0052528246,0.9116154
25631,Neutral,0.73970467,0.0046897996,0.2556055
25632,LOF,0.001218406,0.005043924,0.9937377
25633,LOF,0.103342324,0.008609644,0.888048
25634,LOF,0.004753019,0.009411774,0.98583525
25635,LOF,0.011510562,0.0070389602,0.98145044
25636,LOF,0.0012510244,0.17235391,0.82639503
25637,LOF,0.003686674,0.23176475,0.7645486
25638,LOF,0.0028663203,0.06870346,0.9284302
25639,LOF,0.0012781781,0.100818686,0.89790314
25640,Neutral,0.80443954,0.12626599,0.06929447
25641,LOF,0.0076775397,0.15302242,0.8393001
25642,LOF,0.11628087,0.011729758,0.8719893
25643,LOF,0.1076286,0.054391958,0.83797944
25644,LOF,0.0030969365,0.08715956,0.9097435
25645,LOF,0.001616902,0.057773367,0.94060975
25646,LOF,0.006065901,0.035115488,0.9588186
25647,LOF,0.0011829751,0.0124367,0.9863803
25648,LOF,0.0010456821,0.013604213,0.98535013
25649,LOF,0.0007134609,0.0056052045,0.9936813
25650,LOF,0.0049508815,0.0464288,0.9486203
25651,LOF,0.00043235847,0.01260038,0.98696727
25652,LOF,0.0014769121,0.019049123,0.979474
25653,LOF,0.007665222,0.04702754,0.9453072
25654,LOF,0.00053285016,0.0073838513,0.9920833
25655,LOF,0.029150713,0.08315129,0.88769805
25656,LOF,0.15602629,0.006752585,0.8372211
25657,LOF,0.17940356,0.0014329813,0.81916344
25658,LOF,0.02393959,0.004770832,0.97128963
25659,LOF,0.19710812,0.005722842,0.797169
25660,LOF,0.002451923,0.00350289,0.99404514
25661,LOF,0.029316215,0.0021643671,0.9685194
25662,LOF,0.003111456,0.0014646972,0.99542385
25663,LOF,0.005212818,0.003746641,0.9910405
25664,LOF,0.0037296498,0.0053907293,0.99087965
25665,LOF,0.006217431,0.0012853565,0.9924972
25666,LOF,0.008398796,0.021137862,0.9704634
25667,LOF,0.013062104,0.0015667164,0.98537123
25668,LOF,0.0068126456,0.0032644412,0.98992294
25669,LOF,0.0065190624,0.004883307,0.98859763
25670,LOF,0.006241026,0.008404608,0.9853543
25671,LOF,0.0153200375,0.0012471994,0.98343277
25672,LOF,0.006347847,0.0011025856,0.99254954
25673,LOF,0.0025936472,0.003628009,0.99377835
25674,LOF,0.0025234509,0.0036371043,0.99383944
25675,LOF,0.005198492,0.0035487849,0.9912527
25676,LOF,0.001463439,0.0013753757,0.99716115
25677,LOF,0.0043743225,0.0030965477,0.9925291
25678,LOF,0.18335666,0.007377422,0.809266
25679,LOF,0.01863989,0.013108774,0.96825135
25680,LOF,0.004469706,0.0076874415,0.9878428
25681,LOF,0.013868898,0.007583967,0.97854716
25682,LOF,0.12333464,0.00982065,0.8668447
25683,LOF,0.021680681,0.020797921,0.9575213
25684,LOF,0.007893931,0.0055020503,0.9866041
25685,LOF,0.028841957,0.0053564715,0.9658016
25686,LOF,0.0067425244,0.004084105,0.9891734
25687,LOF,0.020725202,0.0029620393,0.97631276
25688,LOF,0.056490205,0.0074797818,0.93603
25689,LOF,0.014838683,0.005351331,0.97981
25690,LOF,0.021033116,0.0036664426,0.97530043
25691,Neutral,0.5052941,0.009272167,0.48543376
25692,LOF,0.17804912,0.0008386621,0.8211122
25693,LOF,0.027534012,0.13189718,0.84056884
25694,LOF,0.029153312,0.00034511933,0.9705016
25695,LOF,0.007439989,0.0002496579,0.9923104
25696,LOF,0.012230494,0.00059222215,0.98717725
25697,LOF,0.10830363,0.008325976,0.8833704
25698,LOF,0.04326264,0.16413975,0.7925976
25699,LOF,0.077919975,0.024525186,0.8975549
25700,LOF,0.016755441,0.0010991521,0.9821454
25701,LOF,0.010057936,0.014812541,0.9751295
25702,LOF,0.073081,0.3724546,0.5544644
25703,LOF,0.0008025814,0.0073195514,0.9918779
25704,LOF,0.019967442,0.005891522,0.974141
25705,LOF,0.021040292,0.031164808,0.94779485
25706,LOF,0.043958224,0.13757084,0.8184709
25707,LOF,0.024746504,0.13614349,0.83911
25708,LOF,0.005894616,0.082817875,0.91128755
25709,LOF,0.015586632,0.0033528688,0.9810605
25710,LOF,0.0007403055,0.0116794985,0.9875802
25711,LOF,0.0041332347,0.0073339464,0.9885328
25712,LOF,0.0020703739,0.045803677,0.95212597
25713,LOF,0.0027592685,0.00576609,0.9914746
25714,LOF,0.043528363,0.02132408,0.9351475
25715,LOF,0.0019748982,0.00495678,0.99306834
25716,LOF,0.0007707458,0.01663228,0.98259693
25717,LOF,0.00047868775,0.009979103,0.98954225
25718,LOF,0.0021197023,0.005609118,0.9922712
25719,LOF,0.0029605387,0.005105527,0.99193394
25720,LOF,0.0024177928,0.0025080382,0.9950742
25721,LOF,0.0023174689,0.0055751777,0.99210733
25722,LOF,0.003096743,0.009725942,0.98717725
25723,LOF,0.0041398243,0.0058284635,0.9900317
25724,LOF,0.0047465325,0.0072451076,0.9880084
25725,LOF,0.0015358821,0.0031417583,0.9953224
25726,LOF,0.0020856056,0.0080034835,0.9899109
25727,LOF,0.001407117,0.0037092152,0.9948836
25728,LOF,0.0023139555,0.005210021,0.99247605
25729,LOF,0.0024569845,0.0055279653,0.992015
25730,LOF,0.0030502582,0.0056908606,0.9912589
25731,LOF,0.0015143019,0.013757811,0.98472786
25732,LOF,0.0034095973,0.0038964343,0.9926939
25733,LOF,0.00331184,0.0048113284,0.99187684
25734,LOF,0.00069364643,0.01255544,0.9867509
25735,LOF,0.0016168723,0.0027864086,0.9955967
25736,LOF,0.0021367955,0.0038524359,0.99401075
25737,LOF,0.005109147,0.0064779767,0.9884129
25738,LOF,0.0022534626,0.008233069,0.98951346
25739,LOF,0.0046265107,0.007702862,0.98767066
25740,LOF,0.013287294,0.013915983,0.97279674
25741,LOF,0.002362969,0.0052383984,0.9923987
25742,LOF,0.05148156,0.008681967,0.93983644
25743,LOF,0.0031586562,0.00229355,0.9945478
25744,LOF,0.3192066,0.19988208,0.48091134
25745,LOF,0.00376512,0.0039668754,0.992268
25746,LOF,0.0013898374,0.005125378,0.9934848
25747,LOF,0.0039079436,0.0021878146,0.9939042
25748,LOF,0.038052857,0.01732433,0.9446229
25749,LOF,0.0016152113,0.0042622797,0.99412256
25750,LOF,0.002694898,0.0040672137,0.99323785
25751,LOF,0.045381647,0.008178824,0.94643956
25752,LOF,0.071838684,0.22698261,0.70117867
25753,LOF,0.0027073692,0.049796652,0.94749594
25754,GOF,0.0009185811,0.7270918,0.27198955
25755,LOF,0.003281635,0.06031854,0.9363999
25756,LOF,0.0235819,0.13899185,0.8374263
25757,GOF,0.0018070182,0.833552,0.16464101
25758,GOF,0.0068483,0.6042797,0.38887203
25759,LOF,0.0014391958,0.12681983,0.87174094
25760,LOF,0.0013773661,0.015695363,0.98292726
25761,GOF,0.06728937,0.6191922,0.3135184
25762,LOF,0.018756997,0.12230814,0.8589349
25763,LOF,0.0011964,0.01438683,0.9844168
25764,LOF,0.23032333,0.16944958,0.60022706
25765,GOF,0.007354897,0.73258287,0.2600622
25766,GOF,0.019772843,0.6820224,0.2982048
25767,LOF,0.030733712,0.19693537,0.7723309
25768,LOF,0.037271444,0.006577287,0.9561513
25769,LOF,0.05057785,0.006126614,0.9432955
25770,LOF,0.24733801,0.029997202,0.7226648
25771,LOF,0.0022796763,0.008523648,0.98919666
25772,LOF,0.0029881774,0.00482453,0.99218726
25773,LOF,0.003951557,0.022659747,0.9733887
25774,LOF,0.0040582153,0.010066544,0.9858752
25775,LOF,0.0018631335,0.0038906822,0.9942462
25776,LOF,0.03685989,0.0026119608,0.96052814
25777,Neutral,0.62576634,0.023811238,0.3504224
25778,LOF,0.030494018,0.008013905,0.9614921
25779,GOF,0.105950944,0.79513025,0.09891889
25780,GOF,0.042912036,0.81776196,0.13932599
25781,GOF,0.017867671,0.7996396,0.18249272
25782,GOF,0.03696585,0.78186363,0.18117052
25783,GOF,0.010393524,0.5395775,0.450029
25784,GOF,0.27962363,0.62285095,0.0975254
25785,GOF,0.08571546,0.7423272,0.17195733
25786,GOF,0.0049397815,0.6737232,0.32133698
25787,GOF,0.1923631,0.6952467,0.112390205
25788,LOF,0.026965026,0.009015029,0.9640199
25789,GOF,0.07414351,0.6660248,0.2598317
25790,GOF,0.07688293,0.7500563,0.1730608
25791,GOF,0.05000486,0.5142056,0.43578956
25792,GOF,0.09918406,0.4965328,0.4042832
25793,GOF,0.0695563,0.56288886,0.36755487
25794,GOF,0.1030398,0.58788025,0.30908
25795,LOF,0.022521853,0.4326285,0.54484963
25796,GOF,0.12793314,0.7106722,0.16139466
25797,LOF,0.018853186,0.38016975,0.60097706
25798,LOF,0.0012804122,0.29250437,0.7062152
25799,LOF,0.00062256237,0.16214529,0.8372321
25800,LOF,0.007275141,0.43463144,0.55809337
25801,GOF,0.044283636,0.7250986,0.23061772
25802,GOF,0.01642363,0.49972132,0.48385507
25803,LOF,0.005114302,0.23016609,0.76471955
25804,LOF,0.008246797,0.22166786,0.77008533
25805,LOF,0.028825274,0.27246854,0.6987062
25806,LOF,0.015861733,0.26050472,0.7236335
25807,LOF,0.0042306148,0.33654764,0.6592218
25808,LOF,0.01965698,0.33365366,0.6466893
25809,LOF,0.0062033576,0.31646818,0.67732847
25810,LOF,0.0049109664,0.338722,0.656367
25811,GOF,0.19761774,0.53725636,0.26512587
25812,LOF,0.009185711,0.35198313,0.63883114
25813,GOF,0.16665475,0.53530353,0.29804167
25814,GOF,0.05303536,0.5469888,0.3999759
25815,GOF,0.046328492,0.6087182,0.3449533
25816,GOF,0.0047312244,0.743511,0.25175774
25817,GOF,0.051667616,0.6728268,0.27550548
25818,LOF,0.031433277,0.33847532,0.6300914
25819,LOF,0.16203538,0.39993677,0.43802783
25820,LOF,0.056256082,0.3779434,0.56580055
25821,LOF,0.023297472,0.40082642,0.5758761
25822,LOF,0.07141904,0.33702105,0.5915599
25823,LOF,0.013646457,0.1757199,0.81063366
25824,LOF,0.031973444,0.3319799,0.63604665
25825,LOF,0.016513253,0.34799284,0.63549393
25826,LOF,0.004157827,0.2935725,0.7022696
25827,LOF,0.006344148,0.38065344,0.6130024
25828,LOF,0.0028407788,0.2817662,0.715393
25829,LOF,0.0008957755,0.46367347,0.5354307
25830,LOF,0.02257722,0.126074,0.8513488
25831,GOF,0.03456327,0.75507075,0.2103659
25832,GOF,0.0043730754,0.7661706,0.2294563
25833,GOF,0.028959492,0.7696243,0.20141625
25834,GOF,0.0046575326,0.76437855,0.23096393
25835,GOF,0.021757685,0.771766,0.20647635
25836,GOF,0.0051026023,0.80167526,0.1932221
25837,GOF,0.0061317184,0.6877377,0.30613053
25838,GOF,0.0321993,0.7719622,0.19583847
25839,GOF,0.059761327,0.7581721,0.18206662
25840,GOF,0.07624704,0.70899224,0.21476072
25841,GOF,0.062942624,0.763887,0.1731704
25842,GOF,0.0296702,0.86401904,0.106310725
25843,GOF,0.026718823,0.894605,0.07867621
25844,GOF,0.01680781,0.7984997,0.18469255
25845,GOF,0.002975602,0.53933936,0.45768502
25846,GOF,0.017303344,0.8590157,0.12368091
25847,GOF,0.017209532,0.89374393,0.08904658
25848,GOF,0.0075787767,0.8377716,0.15464962
25849,GOF,0.0017595651,0.7540316,0.24420889
25850,GOF,0.0030586973,0.71337134,0.28356996
25851,LOF,0.003097015,0.44052106,0.55638194
25852,LOF,0.16184655,0.26706007,0.5710934
25853,GOF,0.081630744,0.74830246,0.17006677
25854,GOF,0.0048956624,0.5493219,0.44578245
25855,LOF,0.016615793,0.36693683,0.6164474
25856,GOF,0.072549306,0.5739029,0.35354772
25857,LOF,0.018849704,0.38472906,0.59642124
25858,LOF,0.0056878356,0.40965146,0.5846607
25859,LOF,0.0029169873,0.3484462,0.6486368
25860,GOF,0.1332668,0.65555906,0.21117412
25861,GOF,0.13463768,0.6159808,0.24938153
25862,GOF,0.01637365,0.7756937,0.20793262
25863,GOF,0.01197078,0.8658532,0.12217604
25864,GOF,0.03202983,0.84199816,0.12597199
25865,GOF,0.015504684,0.82385117,0.16064417
25866,GOF,0.019296482,0.7669973,0.21370621
25867,GOF,0.019791659,0.8498729,0.13033548
25868,GOF,0.071375996,0.5547803,0.3738436
25869,Neutral,0.6363319,0.22014037,0.1435277
25870,Neutral,0.5192022,0.110250086,0.37054774
25871,GOF,0.031284228,0.7350079,0.23370796
25872,GOF,0.020958954,0.7186909,0.26035017
25873,GOF,0.02146248,0.79567534,0.18286207
25874,LOF,0.0046286467,0.015223193,0.9801482
25875,LOF,0.014547591,0.013828094,0.9716243
25876,LOF,0.0024077424,0.0036057287,0.9939865
25877,LOF,0.124340735,0.031964075,0.84369516
25878,LOF,0.06500319,0.072998956,0.86199784
25879,LOF,0.011411861,0.05095352,0.9376346
25880,LOF,0.008664776,0.0018437213,0.98949146
25881,Neutral,0.5332337,0.0062620975,0.46050417
25882,LOF,0.0025400233,0.0011618321,0.99629813
25883,LOF,0.025661582,0.002434401,0.97190404
25884,LOF,0.0010721348,0.0014243869,0.99750346
25885,LOF,0.040087894,0.0005118165,0.95940036
25886,LOF,0.19889152,0.022725532,0.77838296
25887,LOF,0.097865865,0.0043140776,0.89782
25888,LOF,0.0011687365,0.003912901,0.9949183
25889,LOF,0.0013850287,0.0019674883,0.9966474
25890,LOF,0.08730192,0.014805559,0.8978926
25891,LOF,0.010655459,0.0038160481,0.9855285
25892,LOF,0.00043519086,0.0011493263,0.99841547
25893,LOF,0.318152,0.0010338755,0.68081415
25894,Neutral,0.55605865,0.00032548144,0.44361588
25895,LOF,0.3693577,0.0016058068,0.6290365
25896,LOF,0.005675309,0.0027758314,0.9915488
25897,LOF,0.10377554,0.0013149808,0.8949095
25898,LOF,0.30733222,0.004306778,0.688361
25899,LOF,0.09080193,0.02475208,0.884446
25900,LOF,0.09076726,0.0017704031,0.9074623
25901,LOF,0.020037258,0.0017425135,0.9782202
25902,LOF,0.039782982,0.0012379371,0.95897907
25903,Neutral,0.52942735,0.0050008288,0.46557182
25904,LOF,0.19211102,0.015251048,0.79263794
25905,LOF,0.0039165677,0.103559315,0.89252406
25906,LOF,0.0018782611,0.0028638588,0.9952579
25907,LOF,0.0008862444,0.049486224,0.9496275
25908,LOF,0.00055794785,0.01687382,0.9825682
25909,LOF,0.0026168423,0.004473754,0.99290943
25910,LOF,0.001767494,0.0090356935,0.98919684
25911,LOF,0.34414634,0.0042411545,0.6516125
25912,LOF,0.016092582,0.0013071913,0.9826003
25913,LOF,0.04987986,0.0026418308,0.9474783
25914,LOF,0.00494905,0.0030480386,0.99200296
25915,LOF,0.16335315,0.11923579,0.71741104
25916,LOF,0.004343819,0.035031527,0.9606247
25917,LOF,0.0105853835,0.00087355607,0.98854107
25918,LOF,0.013689279,0.0023614038,0.98394936
25919,LOF,0.010340195,0.0014008734,0.98825896
25920,LOF,0.025633013,0.058241904,0.91612506
25921,LOF,0.0012565579,0.0016513701,0.997092
25922,LOF,0.0016214064,0.001462768,0.9969158
25923,LOF,0.46973884,0.003363991,0.5268972
25924,LOF,0.0021490874,0.0017822237,0.9960687
25925,LOF,0.052116837,0.0024183947,0.9454648
25926,LOF,0.019937105,0.0026554035,0.9774075
25927,LOF,0.0032146727,0.0115464125,0.9852389
25928,LOF,0.0005966078,0.0019788512,0.9974246
25929,Neutral,0.7679912,0.0026124874,0.22939634
25930,LOF,0.0179383,0.0013206749,0.9807411
25931,LOF,0.0012373907,0.0011578846,0.9976047
25932,LOF,0.0034840084,0.00048222882,0.9960337
25933,LOF,0.005705961,0.0003413021,0.9939527
25934,LOF,0.0033591776,0.000420533,0.9962203
25935,LOF,0.03805093,0.004051243,0.9578978
25936,LOF,0.0081791105,0.00040462837,0.9914163
25937,LOF,0.0009465576,0.001577287,0.99747616
25938,LOF,0.054868836,0.006008379,0.9391228
25939,LOF,0.0044215466,0.00057755655,0.9950009
25940,LOF,0.0038031281,0.08769271,0.9085042
25941,Neutral,0.7521665,0.0044645085,0.24336898
25942,LOF,0.00061428786,0.0033885608,0.9959972
25943,LOF,0.018233782,0.020737376,0.9610288
25944,LOF,0.11368027,0.01650636,0.8698134
25945,LOF,0.04441893,0.006655703,0.9489253
25946,LOF,0.033598322,0.0055840695,0.9608176
25947,Neutral,0.53296024,0.011646247,0.45539352
25948,LOF,0.1528204,0.0007221402,0.8464575
25949,LOF,0.075044855,0.0029315169,0.92202365
25950,LOF,0.051892087,0.20230995,0.745798
