feature0,prediction,LoGoFunc_Neutral,LoGoFunc_GOF,LoGoFunc_LOF
25546,Neutral,0.8448714,0.004414964,0.15071358
25547,Neutral,0.6642555,0.008232012,0.3275124
25548,Neutral,0.64150685,0.004208764,0.35428432
25549,Neutral,0.5883433,0.0042053214,0.40745133
25550,LOF,0.3810818,0.022623973,0.5962943
25551,LOF,0.33101836,0.027668042,0.64131355
25552,LOF,0.124781534,0.016388424,0.85883003
25553,Neutral,0.9339806,0.0023961442,0.06362326
25554,LOF,0.2070297,0.01845,0.77452034
25555,LOF,0.104313105,0.012262783,0.88342404
25556,LOF,0.4054954,0.012153966,0.5823507
25557,LOF,0.08151754,0.009367757,0.9091147
25558,LOF,0.13666628,0.011784042,0.8515497
25559,LOF,0.074344896,0.008019863,0.9176352
25560,LOF,0.017632887,0.0038396977,0.97852737
25561,LOF,0.050276384,0.00812251,0.94160116
25562,LOF,0.0074567837,0.002632426,0.9899108
25563,LOF,0.016884362,0.0054360665,0.97767955
25564,LOF,0.24637455,0.021785092,0.73184043
25565,LOF,0.06752989,0.040800907,0.8916692
25566,GOF,0.016540878,0.5884772,0.39498195
25567,LOF,0.0070323376,0.028951393,0.96401626
25568,LOF,0.025599021,0.0049278084,0.9694732
25569,LOF,0.009587281,0.002146108,0.98826665
25570,LOF,0.009658637,0.004941019,0.9854004
25571,LOF,0.0064255316,0.003817576,0.9897569
25572,LOF,0.0053646215,0.0076979953,0.98693746
25573,LOF,0.00511725,0.005009793,0.98987293
25574,LOF,0.0032610267,0.010225986,0.98651296
25575,LOF,0.0052507017,0.006893494,0.98785585
25576,LOF,0.0018936915,0.010496026,0.98761034
25577,LOF,0.0015364082,0.026133217,0.97233033
25578,LOF,0.16826734,0.008879527,0.8228531
25579,LOF,0.05451508,0.008397002,0.93708795
25580,LOF,0.0045808135,0.006974449,0.9884447
25581,LOF,0.0047503714,0.002315484,0.9929342
25582,LOF,0.005690695,0.0017766565,0.9925327
25583,LOF,0.0044274,0.006238799,0.9893338
25584,Neutral,0.7905089,0.0065149977,0.2029761
25585,LOF,0.000854592,0.0030661684,0.99607927
25586,LOF,0.002856018,0.0035285112,0.9936155
25587,LOF,0.0032319175,0.0025880577,0.9941801
25588,LOF,0.0033727582,0.0060782526,0.990549
25589,Neutral,0.8960952,0.012360064,0.091544725
25590,LOF,0.0027856675,0.0135817425,0.9836326
25591,LOF,0.065593295,0.0028949778,0.93151176
25592,LOF,0.019981375,0.048777938,0.93124074
25593,LOF,0.012717957,0.04985709,0.93742496
25594,LOF,0.00808587,0.009526324,0.98238784
25595,LOF,0.046434347,0.010206286,0.9433594
25596,LOF,0.008800633,0.014745268,0.97645414
25597,LOF,0.004180799,0.0093740085,0.98644525
25598,LOF,0.021588717,0.0060546356,0.9723566
25599,LOF,0.0039151283,0.34781194,0.64827293
25600,LOF,0.02277153,0.1943086,0.7829198
25601,LOF,0.00419819,0.08835084,0.9074509
25602,LOF,0.023123397,0.010901263,0.96597534
25603,LOF,0.021237914,0.002571017,0.97619104
25604,LOF,0.0023101433,0.0039184447,0.9937714
25605,LOF,0.002086838,0.017825728,0.98008746
25606,LOF,0.10963835,0.098297074,0.7920646
25607,LOF,0.0005121523,0.0065603526,0.9929275
25608,LOF,0.008752811,0.015758712,0.9754885
25609,LOF,0.059609283,0.2533902,0.6870006
25610,LOF,0.0017072414,0.0012859213,0.99700683
25611,LOF,0.0034809907,0.0016792116,0.99483985
25612,LOF,0.015198769,0.0012495122,0.9835517
25613,LOF,0.009690558,0.0031612609,0.9871482
25614,LOF,0.004884252,0.0024264106,0.9926893
25615,LOF,0.0033284791,0.00556807,0.9911034
25616,LOF,0.02131081,0.0024128126,0.9762764
25617,LOF,0.019717697,0.0021316914,0.9781506
25618,LOF,0.036240175,0.010277258,0.95348257
25619,LOF,0.0013806544,0.0010809414,0.99753845
25620,LOF,0.03272095,0.0025905408,0.9646885
25621,LOF,0.00226345,0.0032363422,0.99450016
25622,LOF,0.0042250054,0.002828439,0.99294657
25623,LOF,0.006397889,0.0045554778,0.98904663
25624,LOF,0.0035245537,0.0042288937,0.9922465
25625,LOF,0.008184222,0.0072658425,0.98455
25626,LOF,0.023381032,0.0021337047,0.9744853
25627,Neutral,0.73609465,0.011637176,0.25226822
25628,LOF,0.088330865,0.0027543737,0.90891474
25629,LOF,0.028658818,0.0067275027,0.96461374
25630,LOF,0.15670855,0.0065828636,0.8367086
25631,Neutral,0.78348994,0.0059869336,0.21052316
25632,LOF,0.001079135,0.0035849027,0.995336
25633,LOF,0.101656355,0.010006878,0.8883367
25634,LOF,0.003872676,0.011486639,0.9846407
25635,LOF,0.0060532033,0.005960931,0.9879859
25636,LOF,0.001170149,0.25860325,0.7402266
25637,LOF,0.0029321876,0.23958822,0.7574796
25638,LOF,0.002853504,0.061366413,0.9357801
25639,LOF,0.0016310281,0.122214206,0.8761548
25640,Neutral,0.84344393,0.091651626,0.06490452
25641,LOF,0.008001493,0.08670075,0.9052978
25642,LOF,0.15331115,0.006230535,0.84045833
25643,LOF,0.16529568,0.06690918,0.76779515
25644,LOF,0.002604012,0.0597106,0.9376853
25645,LOF,0.004862948,0.10007649,0.8950606
25646,LOF,0.0070068925,0.039983463,0.9530096
25647,LOF,0.0013087733,0.013520218,0.985171
25648,LOF,0.0011910774,0.0142600555,0.9845488
25649,LOF,0.00090369786,0.005349417,0.9937469
25650,LOF,0.0074359635,0.043249138,0.9493149
25651,LOF,0.00075622136,0.010507839,0.988736
25652,LOF,0.002539807,0.0110885715,0.9863716
25653,LOF,0.019630875,0.051292673,0.92907643
25654,LOF,0.00084560557,0.006765177,0.99238926
25655,LOF,0.060219545,0.06627662,0.8735038
25656,LOF,0.07129809,0.002814781,0.92588717
25657,LOF,0.1934871,0.0016130581,0.8048998
25658,LOF,0.028637752,0.003319419,0.96804285
25659,LOF,0.22706859,0.0021336859,0.77079767
25660,LOF,0.0029477463,0.005107189,0.9919451
25661,LOF,0.031683266,0.0029273576,0.9653894
25662,LOF,0.0028577643,0.0021246783,0.9950176
25663,LOF,0.0049846666,0.005174854,0.98984045
25664,LOF,0.00551193,0.006040764,0.98844725
25665,LOF,0.0061054076,0.0020145194,0.9918801
25666,LOF,0.011265424,0.024258168,0.9644764
25667,LOF,0.015817845,0.0024300923,0.98175204
25668,LOF,0.004457585,0.0034754814,0.99206686
25669,LOF,0.004998682,0.007135968,0.9878654
25670,LOF,0.0044649853,0.008711881,0.9868231
25671,LOF,0.015991967,0.0017197615,0.98228824
25672,LOF,0.007935352,0.0018133444,0.9902513
25673,LOF,0.0034267874,0.004551981,0.99202126
25674,LOF,0.0041649216,0.0051613734,0.9906737
25675,LOF,0.006808345,0.0063011833,0.98689044
25676,LOF,0.0021119337,0.0026619737,0.995226
25677,LOF,0.0063534724,0.0040663793,0.9895802
25678,LOF,0.15046193,0.007135262,0.84240276
25679,LOF,0.029717373,0.027329093,0.9429535
25680,LOF,0.0050920374,0.009677311,0.9852306
25681,LOF,0.014309435,0.0075658765,0.97812474
25682,LOF,0.089701325,0.008743011,0.9015557
25683,LOF,0.03588793,0.0409436,0.92316854
25684,LOF,0.009419252,0.0063176923,0.984263
25685,LOF,0.0210776,0.0068720756,0.97205037
25686,LOF,0.010193042,0.0057093166,0.98409766
25687,LOF,0.0100229755,0.002534257,0.9874428
25688,LOF,0.04681851,0.011281668,0.94189984
25689,LOF,0.012117115,0.0029031818,0.9849797
25690,LOF,0.011549924,0.0035533155,0.9848968
25691,LOF,0.3529989,0.011517927,0.6354832
25692,LOF,0.07752646,0.0007414172,0.92173207
25693,LOF,0.022167563,0.032248195,0.94558424
25694,LOF,0.017247038,0.00021218609,0.9825408
25695,LOF,0.009328251,0.0002796161,0.9903921
25696,LOF,0.019461105,0.00059416494,0.9799447
25697,LOF,0.28325668,0.010670095,0.7060733
25698,LOF,0.031504203,0.09431135,0.8741844
25699,LOF,0.083829194,0.018686568,0.8974843
25700,LOF,0.027359698,0.0016298888,0.9710104
25701,LOF,0.012518004,0.022201715,0.9652803
25702,LOF,0.04213381,0.4412456,0.51662064
25703,LOF,0.0011140951,0.0096824635,0.9892034
25704,LOF,0.01863015,0.007129078,0.97424084
25705,LOF,0.019152468,0.045206852,0.9356407
25706,LOF,0.0724468,0.33204064,0.59551257
25707,LOF,0.024927555,0.2953535,0.6797189
25708,LOF,0.0049433373,0.16794051,0.8271162
25709,LOF,0.014752424,0.007468533,0.97777903
25710,LOF,0.00074004446,0.017688904,0.981571
25711,LOF,0.0036279112,0.013782137,0.9825899
25712,LOF,0.0029116087,0.06434852,0.93273985
25713,LOF,0.0022145917,0.008082267,0.9897031
25714,LOF,0.04531514,0.030181993,0.92450285
25715,LOF,0.001506988,0.0069214394,0.99157155
25716,LOF,0.00052463077,0.01330759,0.9861677
25717,LOF,0.00056018383,0.01637839,0.9830615
25718,LOF,0.0021959234,0.0075894184,0.9902146
25719,LOF,0.0021482983,0.007981927,0.9898698
25720,LOF,0.0023530796,0.006797099,0.99084985
25721,LOF,0.0018574875,0.008904248,0.98923826
25722,LOF,0.0026475436,0.015863342,0.9814891
25723,LOF,0.0033510432,0.012195767,0.98445314
25724,LOF,0.0031462016,0.0120568,0.984797
25725,LOF,0.0014222789,0.00577054,0.99280715
25726,LOF,0.0013638329,0.0096003255,0.9890358
25727,LOF,0.0013629082,0.007156478,0.9914806
25728,LOF,0.0020568364,0.011915426,0.9860277
25729,LOF,0.0021526546,0.013923332,0.9839241
25730,LOF,0.0022754075,0.012664611,0.98506
25731,LOF,0.0015019239,0.019082297,0.9794158
25732,LOF,0.0031170435,0.009876109,0.9870069
25733,LOF,0.0035020383,0.008196553,0.98830134
25734,LOF,0.0006370465,0.02222464,0.9771383
25735,LOF,0.0016634202,0.0069550993,0.99138147
25736,LOF,0.0019149444,0.008367776,0.98971725
25737,LOF,0.0048869653,0.016993562,0.9781195
25738,LOF,0.002193216,0.013241191,0.98456556
25739,LOF,0.0042997366,0.014464717,0.9812355
25740,LOF,0.010061722,0.017098313,0.97283995
25741,LOF,0.0022463384,0.008529205,0.9892245
25742,LOF,0.05183029,0.011227421,0.9369423
25743,LOF,0.003854509,0.0034149466,0.99273056
25744,LOF,0.2828402,0.18415786,0.53300196
25745,LOF,0.0042587696,0.003622646,0.9921186
25746,LOF,0.0012947898,0.0058160955,0.99288905
25747,LOF,0.00412372,0.0015549144,0.99432135
25748,LOF,0.028158356,0.008465486,0.9633762
25749,LOF,0.0011436886,0.0015625625,0.9972938
25750,LOF,0.0028621978,0.002150729,0.99498713
25751,LOF,0.04110784,0.008480024,0.9504121
25752,LOF,0.09264649,0.29293382,0.6144197
25753,LOF,0.004380743,0.07428841,0.92133087
25754,GOF,0.0013901049,0.866153,0.13245691
25755,LOF,0.0035212985,0.07065454,0.9258242
25756,LOF,0.017126208,0.22061053,0.76226324
25757,GOF,0.001613201,0.91352415,0.08486259
25758,GOF,0.006158875,0.8118442,0.1819969
25759,LOF,0.0018049431,0.16769673,0.83049834
25760,LOF,0.0016848971,0.022734672,0.9755804
25761,GOF,0.037097823,0.6938875,0.26901478
25762,LOF,0.011014889,0.15833409,0.830651
25763,LOF,0.0015920766,0.026619747,0.9717882
25764,LOF,0.18942823,0.23258379,0.57798797
25765,GOF,0.011534283,0.76358694,0.22487883
25766,GOF,0.012186304,0.6700707,0.31774297
25767,LOF,0.027437937,0.14219499,0.830367
25768,LOF,0.04235891,0.0066912426,0.95094985
25769,LOF,0.046085045,0.0047209235,0.9491941
25770,LOF,0.1421723,0.014428156,0.8433996
25771,LOF,0.002942642,0.0067921397,0.99026525
25772,LOF,0.0023577837,0.002480392,0.99516183
25773,LOF,0.0038494244,0.01620247,0.97994816
25774,LOF,0.0026439019,0.008026503,0.98932964
25775,LOF,0.0017665563,0.0021320924,0.9961014
25776,LOF,0.027724119,0.0020406118,0.97023535
25777,LOF,0.48559433,0.023292866,0.49111283
25778,LOF,0.021193657,0.0048655444,0.97394085
25779,GOF,0.053885195,0.8680203,0.07809453
25780,GOF,0.020603515,0.87309694,0.10629957
25781,GOF,0.010600609,0.8037814,0.185618
25782,GOF,0.027309146,0.8080479,0.16464297
25783,GOF,0.010395855,0.6274919,0.36211225
25784,GOF,0.20202367,0.7000502,0.09792617
25785,GOF,0.080048755,0.76176333,0.1581879
25786,GOF,0.0029464308,0.74924904,0.24780454
25787,GOF,0.15254195,0.76844347,0.07901463
25788,LOF,0.029536396,0.0078235585,0.96264005
25789,GOF,0.043752618,0.73376864,0.22247872
25790,GOF,0.051610753,0.80004483,0.14834431
25791,GOF,0.037424393,0.54018503,0.42239052
25792,GOF,0.075180225,0.55101734,0.37380236
25793,GOF,0.050223205,0.7570522,0.19272465
25794,GOF,0.06814711,0.7032371,0.2286158
25795,GOF,0.014419484,0.5449111,0.44066942
25796,GOF,0.13734548,0.75136495,0.11128959
25797,GOF,0.009607409,0.5473312,0.44306135
25798,LOF,0.00123436,0.39900333,0.5997623
25799,LOF,0.0005883457,0.24182339,0.75758827
25800,GOF,0.0039263107,0.6349257,0.361148
25801,GOF,0.021002155,0.7986378,0.18036005
25802,GOF,0.009531109,0.67137635,0.3190925
25803,LOF,0.0032287028,0.39487058,0.60190076
25804,LOF,0.005359776,0.39707372,0.5975665
25805,LOF,0.019339914,0.34880468,0.63185537
25806,LOF,0.012130382,0.4407048,0.5471648
25807,LOF,0.0025333224,0.39460623,0.60286045
25808,LOF,0.014158323,0.44975016,0.5360915
25809,LOF,0.0040803393,0.36987337,0.62604624
25810,LOF,0.0026063493,0.41121298,0.5861806
25811,GOF,0.08452708,0.7695359,0.14593703
25812,LOF,0.01007946,0.3548607,0.63505983
25813,GOF,0.15867327,0.5256821,0.31564462
25814,GOF,0.03631331,0.51670873,0.4469779
25815,GOF,0.03550027,0.65248865,0.31201106
25816,GOF,0.0038446346,0.7782398,0.2179156
25817,GOF,0.071506165,0.6082907,0.32020316
25818,LOF,0.02444697,0.47006652,0.5054865
25819,GOF,0.12655754,0.44652852,0.42691392
25820,LOF,0.028011803,0.43668497,0.5353033
25821,LOF,0.013233154,0.45964536,0.5271215
25822,LOF,0.0390933,0.41187057,0.5490361
25823,LOF,0.00685399,0.23309343,0.76005256
25824,LOF,0.017899804,0.48138252,0.5007177
25825,LOF,0.0069084023,0.49367905,0.4994125
25826,LOF,0.002541844,0.36222702,0.63523114
25827,LOF,0.0043226397,0.4649613,0.53071606
25828,LOF,0.00283186,0.3526235,0.64454466
25829,GOF,0.00077118195,0.602293,0.39693576
25830,LOF,0.01691021,0.12894969,0.8541401
25831,GOF,0.024852348,0.8873846,0.08776302
25832,GOF,0.0029779072,0.8270522,0.16996999
25833,GOF,0.015584544,0.83436203,0.1500534
25834,GOF,0.0024051345,0.80801415,0.18958072
25835,GOF,0.013353465,0.85115236,0.13549422
25836,GOF,0.0028652272,0.87905276,0.11808201
25837,GOF,0.0031667238,0.7852463,0.21158698
25838,GOF,0.014077197,0.8728985,0.11302428
25839,GOF,0.028536461,0.86337036,0.108093135
25840,GOF,0.038471382,0.86001116,0.10151744
25841,GOF,0.021014268,0.9037263,0.07525944
25842,GOF,0.018419856,0.90595794,0.0756222
25843,GOF,0.013488811,0.9376061,0.048905097
25844,GOF,0.007841925,0.89241296,0.09974517
25845,GOF,0.00225299,0.62520957,0.37253743
25846,GOF,0.008224442,0.944126,0.047649525
25847,GOF,0.00923431,0.9404362,0.050329495
25848,GOF,0.0052738255,0.9126251,0.08210103
25849,GOF,0.0011290209,0.79540974,0.20346126
25850,GOF,0.0019445728,0.77832705,0.2197284
25851,LOF,0.0018458633,0.4674117,0.5307424
25852,GOF,0.16538642,0.43383354,0.40078002
25853,GOF,0.06381007,0.8272073,0.10898257
25854,GOF,0.0041434774,0.64705306,0.34880346
25855,LOF,0.0120252,0.34584248,0.6421323
25856,GOF,0.045576703,0.7081151,0.24630816
25857,LOF,0.010355049,0.3783578,0.6112872
25858,LOF,0.005037284,0.4109623,0.5840004
25859,LOF,0.0019859052,0.36801738,0.6299967
25860,GOF,0.08535416,0.73712295,0.1775229
25861,GOF,0.10062789,0.75995237,0.13941981
25862,GOF,0.008899686,0.8611833,0.12991706
25863,GOF,0.0065084393,0.91244495,0.08104664
25864,GOF,0.0121226525,0.90761364,0.08026377
25865,GOF,0.007622285,0.89770037,0.094677284
25866,GOF,0.0144232,0.8563567,0.12922013
25867,GOF,0.00912862,0.91316247,0.077708945
25868,GOF,0.05551133,0.6871782,0.25731045
25869,Neutral,0.5735039,0.3125881,0.11390798
25870,LOF,0.38648906,0.15996788,0.4535431
25871,GOF,0.015979797,0.8642165,0.119803645
25872,GOF,0.010672774,0.8220626,0.1672646
25873,GOF,0.01227882,0.88023674,0.107484505
25874,LOF,0.0041639237,0.014814948,0.98102117
25875,LOF,0.015092533,0.012544318,0.9723632
25876,LOF,0.0031444717,0.0049499567,0.99190557
25877,LOF,0.11801726,0.026548186,0.8554345
25878,LOF,0.06559383,0.07059172,0.8638144
25879,LOF,0.013485771,0.042401094,0.9441132
25880,LOF,0.008426914,0.0012352517,0.99033785
25881,Neutral,0.6208033,0.013257886,0.36593884
25882,LOF,0.0049294983,0.003334912,0.9917355
25883,LOF,0.024763325,0.0021660188,0.9730707
25884,LOF,0.0054528555,0.010231205,0.98431593
25885,LOF,0.08347456,0.0012338584,0.9152916
25886,LOF,0.14119293,0.01848921,0.8403179
25887,LOF,0.09495228,0.0048907925,0.9001569
25888,LOF,0.0038317465,0.012057229,0.9841111
25889,LOF,0.0051396135,0.004839823,0.99002063
25890,LOF,0.056051765,0.0071454425,0.9368028
25891,LOF,0.0093710795,0.0018626426,0.98876625
25892,LOF,0.0003701831,0.0007532652,0.9988765
25893,LOF,0.34092253,0.0013988663,0.6576786
25894,Neutral,0.5787352,0.000508694,0.4207561
25895,LOF,0.3641324,0.0011206284,0.63474697
25896,LOF,0.0046635503,0.004895924,0.9904405
25897,LOF,0.12296054,0.0014218376,0.8756176
25898,LOF,0.274458,0.004241934,0.72130007
25899,LOF,0.1062516,0.021615067,0.8721334
25900,LOF,0.092756286,0.0011418193,0.9061019
25901,LOF,0.020960366,0.0016558865,0.97738373
25902,LOF,0.052778237,0.0019341687,0.9452876
25903,LOF,0.46637985,0.0054537896,0.52816635
25904,LOF,0.37331393,0.01721834,0.6094677
25905,LOF,0.009941512,0.21849364,0.7715649
25906,LOF,0.0043369625,0.007474399,0.9881887
25907,LOF,0.0006458128,0.05744067,0.9419135
25908,LOF,0.0007336145,0.032515876,0.9667505
25909,LOF,0.0034975428,0.016464686,0.9800378
25910,LOF,0.0011243618,0.0034413952,0.9954342
25911,LOF,0.4130762,0.003176507,0.58374727
25912,LOF,0.011240681,0.0016751734,0.9870841
25913,LOF,0.043988924,0.0042118216,0.9517992
25914,LOF,0.004210475,0.00487498,0.9909146
25915,LOF,0.17974094,0.06576182,0.75449723
25916,LOF,0.00500198,0.014357396,0.98064065
25917,LOF,0.012935192,0.0011199084,0.98594487
25918,LOF,0.013641914,0.0027374343,0.98362064
