feature0,prediction,LoGoFunc_Neutral,LoGoFunc_GOF,LoGoFunc_LOF
25546,Neutral,0.75421476,0.0059603523,0.23982489
25547,Neutral,0.68601435,0.005405023,0.30858064
25548,Neutral,0.7069858,0.0046630874,0.28835115
25549,Neutral,0.6622762,0.004433584,0.3332902
25550,LOF,0.37708315,0.030930482,0.59198636
25551,LOF,0.32088128,0.02760969,0.65150905
25552,LOF,0.16464445,0.01801775,0.8173379
25553,Neutral,0.9130919,0.004015867,0.0828922
25554,LOF,0.17391455,0.020751907,0.80533355
25555,LOF,0.086867504,0.012086665,0.90104586
25556,Neutral,0.54316866,0.009069878,0.44776142
25557,LOF,0.08013182,0.01186816,0.908
25558,LOF,0.17431267,0.021178357,0.804509
25559,LOF,0.39264044,0.007066206,0.6002934
25560,LOF,0.019266754,0.014468382,0.96626484
25561,LOF,0.040975064,0.025657365,0.93336755
25562,LOF,0.020460907,0.0121567985,0.96738225
25563,LOF,0.02619154,0.013246248,0.9605622
25564,LOF,0.14063841,0.047353193,0.81200844
25565,LOF,0.097580895,0.0443686,0.8580505
25566,LOF,0.016663928,0.42447558,0.5588605
25567,LOF,0.0035901226,0.0036177125,0.9927921
25568,LOF,0.022418885,0.0039392635,0.9736419
25569,LOF,0.007867576,0.00152025,0.9906122
25570,LOF,0.06779002,0.008960968,0.923249
25571,LOF,0.056424804,0.0056829937,0.9378922
25572,LOF,0.024166105,0.015378882,0.960455
25573,LOF,0.0016046423,0.0026866486,0.9957087
25574,LOF,0.0012303448,0.0030581472,0.99571157
25575,LOF,0.05054794,0.008069178,0.9413828
25576,LOF,0.0063739736,0.0062813153,0.9873447
25577,LOF,0.0036608167,0.018102165,0.978237
25578,LOF,0.18377295,0.0063654725,0.8098616
25579,LOF,0.19958872,0.0058479905,0.79456323
25580,LOF,0.043619145,0.007949968,0.94843096
25581,LOF,0.007819146,0.0024879628,0.98969287
25582,LOF,0.0070166215,0.0015891044,0.9913942
25583,LOF,0.08874798,0.008493677,0.9027583
25584,Neutral,0.7021499,0.0044092042,0.29344088
25585,LOF,0.004021572,0.008112778,0.9878656
25586,LOF,0.018782968,0.004032945,0.97718406
25587,LOF,0.014204112,0.0033539436,0.98244196
25588,LOF,0.027941631,0.0057417327,0.9663166
25589,Neutral,0.80288565,0.010319388,0.18679489
25590,LOF,0.005932913,0.01590532,0.9781618
25591,LOF,0.04542684,0.0023912417,0.9521819
25592,LOF,0.08383565,0.03770584,0.87845856
25593,LOF,0.012034417,0.046846397,0.94111925
25594,LOF,0.0067833154,0.025050282,0.9681664
25595,LOF,0.046811517,0.04971018,0.90347826
25596,LOF,0.017532399,0.044398963,0.93806857
25597,LOF,0.009351959,0.021771245,0.9688768
25598,LOF,0.01586542,0.026501985,0.9576326
25599,LOF,0.007367602,0.4028402,0.5897922
25600,LOF,0.0064915414,0.23850647,0.75500196
25601,LOF,0.0024244823,0.13107628,0.86649925
25602,LOF,0.015199838,0.028313996,0.9564862
25603,LOF,0.04369514,0.010242483,0.9460623
25604,LOF,0.0045186286,0.02752767,0.9679537
25605,LOF,0.004993698,0.052656215,0.9423501
25606,GOF,0.04731358,0.49318162,0.45950484
25607,LOF,0.00030736066,0.016721163,0.9829715
25608,LOF,0.1947585,0.04042242,0.764819
25609,LOF,0.09768381,0.08981082,0.8125054
25610,LOF,0.021435497,0.0031858676,0.9753786
25611,LOF,0.02312487,0.0023813813,0.97449374
25612,LOF,0.034782473,0.004536613,0.9606809
25613,LOF,0.016762158,0.008060424,0.97517747
25614,LOF,0.018290669,0.0042468007,0.97746253
25615,LOF,0.008617423,0.005911658,0.9854709
25616,LOF,0.019202244,0.005350185,0.97544754
25617,LOF,0.02199141,0.005512955,0.9724956
25618,LOF,0.357564,0.018370569,0.6240654
25619,LOF,0.0118461,0.001999779,0.98615414
25620,LOF,0.018235521,0.0051984563,0.97656596
25621,LOF,0.009081981,0.004661242,0.9862568
25622,LOF,0.0068912865,0.011383247,0.9817255
25623,LOF,0.009439588,0.0064387317,0.9841217
25624,LOF,0.016286708,0.004217338,0.97949594
25625,LOF,0.012237445,0.010077765,0.9776848
25626,LOF,0.040687058,0.004635308,0.9546776
25627,Neutral,0.79665864,0.0106155565,0.19272585
25628,LOF,0.05446191,0.0014403426,0.94409776
25629,LOF,0.03057637,0.021533994,0.9478896
25630,LOF,0.20611961,0.005756657,0.7881238
25631,Neutral,0.7074531,0.007328933,0.28521794
25632,LOF,0.0031640974,0.0032595685,0.99357635
25633,LOF,0.08319138,0.006973909,0.90983474
25634,LOF,0.0031314334,0.0048506744,0.99201787
25635,LOF,0.031060977,0.0044158725,0.96452314
25636,LOF,0.0012589031,0.34069377,0.6580473
25637,LOF,0.0010864171,0.2182746,0.78063905
25638,LOF,0.002413675,0.10988612,0.8877002
25639,LOF,0.0009433605,0.15249084,0.84656584
25640,Neutral,0.8455975,0.109133095,0.045269426
25641,LOF,0.0043519507,0.23906016,0.7565879
25642,LOF,0.08516418,0.031903643,0.8829322
25643,LOF,0.19959298,0.19403194,0.6063751
25644,GOF,0.008497601,0.5490123,0.4424901
25645,LOF,0.0049523823,0.4144364,0.5806112
25646,LOF,0.0076891854,0.26797086,0.7243399
25647,LOF,0.0013747115,0.07206598,0.92655927
25648,LOF,0.0013214577,0.20164864,0.79703
25649,LOF,0.0012966236,0.060861334,0.9378421
25650,LOF,0.015828013,0.3106887,0.6734833
25651,LOF,0.0009864329,0.042077437,0.9569361
25652,LOF,0.006087474,0.2141493,0.77976316
25653,GOF,0.056458306,0.520711,0.4228307
25654,LOF,0.001939915,0.2490702,0.74898994
25655,LOF,0.10697145,0.40582827,0.4872003
25656,LOF,0.03166277,0.0077693257,0.96056795
25657,LOF,0.20151085,0.0018407506,0.7966484
25658,LOF,0.022263678,0.012061153,0.9656752
25659,LOF,0.11163561,0.0016966296,0.8866678
25660,LOF,0.025057297,0.005374111,0.9695686
25661,LOF,0.018305298,0.00229473,0.9794
25662,LOF,0.00884651,0.0037454716,0.98740804
25663,LOF,0.021525694,0.01616652,0.96230775
25664,LOF,0.0058394307,0.023605762,0.97055477
25665,LOF,0.003998983,0.0039880313,0.99201304
25666,LOF,0.009867007,0.033001423,0.9571315
25667,LOF,0.015231857,0.0032953941,0.98147273
25668,LOF,0.021368552,0.004804426,0.973827
25669,LOF,0.032572884,0.013194618,0.95423245
25670,LOF,0.0075261537,0.0083137285,0.9841601
25671,LOF,0.009130535,0.0036420177,0.98722744
25672,LOF,0.004944464,0.002399688,0.9926559
25673,LOF,0.009356978,0.012328075,0.9783149
25674,LOF,0.0043512695,0.008535177,0.9871135
25675,LOF,0.0077437856,0.011720433,0.98053575
25676,LOF,0.004976707,0.0035276848,0.9914956
25677,LOF,0.043999836,0.0019417137,0.95405847
25678,LOF,0.22994705,0.002725793,0.7673272
25679,LOF,0.01416008,0.001829311,0.98401064
25680,LOF,0.03129844,0.0045454167,0.96415615
25681,LOF,0.039813176,0.0043039653,0.95588285
25682,LOF,0.015818734,0.00286414,0.98131716
25683,LOF,0.005773551,0.0044967826,0.98972964
25684,LOF,0.021139205,0.0054801605,0.9733806
25685,LOF,0.02025434,0.006348403,0.97339725
25686,LOF,0.004883359,0.00273213,0.99238443
25687,LOF,0.017017603,0.005787927,0.9771945
25688,LOF,0.015398377,0.004123107,0.98047847
25689,LOF,0.007146543,0.00095787895,0.9918956
25690,LOF,0.0037711947,0.0009735542,0.99525523
25691,LOF,0.11734046,0.0068743527,0.87578523
25692,LOF,0.07235848,0.0011124675,0.92652905
25693,LOF,0.015455667,0.024675589,0.9598688
25694,LOF,0.033229284,0.0010103437,0.96576035
25695,LOF,0.016100993,0.0020650327,0.981834
25696,LOF,0.081580795,0.003776748,0.9146424
25697,LOF,0.12620296,0.024736764,0.84906024
25698,LOF,0.017957337,0.12032923,0.86171347
25699,LOF,0.09308702,0.042734735,0.8641783
25700,LOF,0.035302605,0.0023542414,0.9623432
25701,LOF,0.007573823,0.008231796,0.98419446
25702,GOF,0.024125323,0.5854794,0.3903953
25703,LOF,0.004042477,0.027229792,0.96872777
25704,LOF,0.049348935,0.0075841104,0.94306695
25705,LOF,0.020773312,0.02939695,0.9498298
25706,LOF,0.012291854,0.47007945,0.51762867
25707,LOF,0.025099488,0.2652023,0.7096982
25708,LOF,0.005005757,0.26822758,0.7267667
25709,LOF,0.012542819,0.015715456,0.97174174
25710,LOF,0.0017875184,0.048520334,0.94969213
25711,LOF,0.017459083,0.021237507,0.96130335
25712,LOF,0.0018139345,0.11762212,0.880564
25713,LOF,0.01807403,0.027420055,0.95450586
25714,LOF,0.023070725,0.06937896,0.9075503
25715,LOF,0.018530328,0.035883546,0.9455861
25716,LOF,0.0010125409,0.050228946,0.94875854
25717,LOF,0.0008649636,0.049066342,0.9500687
25718,LOF,0.019178107,0.023989554,0.9568323
25719,LOF,0.01390217,0.024678892,0.9614189
25720,LOF,0.009974224,0.02698449,0.9630413
25721,LOF,0.008636495,0.013380861,0.97798264
25722,LOF,0.007032724,0.031473488,0.96149373
25723,LOF,0.021010892,0.04915681,0.92983234
25724,LOF,0.017925777,0.13038465,0.8516895
25725,LOF,0.018933801,0.026529668,0.9545365
25726,LOF,0.008744653,0.033699077,0.9575562
25727,LOF,0.0104996,0.022819761,0.96668065
25728,LOF,0.021324093,0.044984333,0.93369156
25729,LOF,0.022354852,0.037144132,0.94050103
25730,LOF,0.02096553,0.027310718,0.9517237
25731,LOF,0.0017452727,0.035182014,0.9630727
25732,LOF,0.013475893,0.031388838,0.9551352
25733,LOF,0.020579869,0.019524507,0.95989555
25734,LOF,0.001247512,0.049334634,0.9494178
25735,LOF,0.007291629,0.024106884,0.96860147
25736,LOF,0.008577738,0.03719691,0.9542253
25737,LOF,0.01256469,0.017689219,0.96974605
25738,LOF,0.016704174,0.046947338,0.93634844
25739,LOF,0.01394618,0.022059431,0.9639944
25740,LOF,0.02148922,0.047341097,0.9311697
25741,LOF,0.017424647,0.018862708,0.9637127
25742,LOF,0.018001007,0.020292627,0.9617064
25743,LOF,0.0033430243,0.0028275284,0.9938294
25744,LOF,0.22947823,0.06337262,0.70714915
25745,LOF,0.008616611,0.005774438,0.9856089
25746,LOF,0.001991014,0.0070466306,0.9909623
25747,LOF,0.010822226,0.0009098669,0.98826796
25748,LOF,0.10618247,0.0074741873,0.88634336
25749,LOF,0.0023442202,0.002926215,0.9947296
25750,LOF,0.0026585616,0.0022971276,0.99504435
25751,LOF,0.015198186,0.004434797,0.98036695
25752,LOF,0.09103158,0.40985596,0.49911252
25753,LOF,0.004194964,0.071570076,0.924235
25754,GOF,0.002567468,0.8797467,0.11768587
25755,LOF,0.0038246126,0.046447758,0.94972765
25756,LOF,0.013216972,0.24128203,0.745501
25757,GOF,0.0016686819,0.8811296,0.11720166
25758,GOF,0.0045258687,0.78324944,0.21222463
25759,LOF,0.0036154957,0.40892234,0.5874621
25760,LOF,0.0025091425,0.04470931,0.95278156
25761,GOF,0.026759125,0.76651174,0.20672917
25762,LOF,0.012954362,0.1571616,0.82988405
25763,LOF,0.002601815,0.06926536,0.9281328
25764,GOF,0.06705218,0.5417518,0.3911961
25765,GOF,0.0038868554,0.8711597,0.124953516
25766,GOF,0.022220366,0.8114671,0.16631253
25767,LOF,0.031535283,0.2012928,0.76717186
25768,LOF,0.035222832,0.004856695,0.9599205
25769,LOF,0.008559415,0.008661586,0.98277897
25770,LOF,0.16369076,0.020752084,0.8155571
25771,LOF,0.006352362,0.034879617,0.95876795
25772,LOF,0.019514447,0.008718122,0.97176737
25773,LOF,0.0052299895,0.033223927,0.9615461
25774,LOF,0.0035737944,0.02756793,0.96885824
25775,LOF,0.0017633889,0.003899443,0.99433714
25776,LOF,0.011873432,0.0045754816,0.9835511
25777,LOF,0.4407888,0.039605726,0.5196055
25778,LOF,0.014291667,0.016372247,0.96933603
25779,GOF,0.03775594,0.8836396,0.07860454
25780,GOF,0.04432925,0.87098527,0.08468541
25781,GOF,0.042172648,0.742621,0.21520633
25782,GOF,0.041358627,0.88633126,0.07231013
25783,GOF,0.07344472,0.7512058,0.1753494
25784,GOF,0.16214661,0.76095784,0.07689549
25785,GOF,0.10883612,0.80036604,0.090797745
25786,GOF,0.006802972,0.85152763,0.14166944
25787,GOF,0.30790845,0.594205,0.09788646
25788,LOF,0.019926662,0.03170964,0.9483637
25789,GOF,0.02203629,0.8157109,0.1622528
25790,GOF,0.04131928,0.80558455,0.15309612
25791,GOF,0.038396016,0.5409992,0.42060474
25792,GOF,0.04125553,0.6580617,0.30068275
25793,GOF,0.069147326,0.7129193,0.21793333
25794,GOF,0.062325813,0.6647611,0.27291307
25795,GOF,0.047057945,0.7014902,0.25145185
25796,GOF,0.099311635,0.7752824,0.12540592
25797,GOF,0.06639707,0.510362,0.42324096
25798,GOF,0.0025237827,0.68184066,0.3156355
25799,GOF,0.0018750577,0.6604737,0.33765125
25800,GOF,0.015075759,0.8219569,0.1629674
25801,GOF,0.014247961,0.88404775,0.1017043
25802,GOF,0.018260177,0.80928385,0.17245607
25803,GOF,0.01896578,0.602973,0.37806126
25804,GOF,0.024922477,0.7416313,0.23344615
25805,GOF,0.020401761,0.74590576,0.23369254
25806,GOF,0.026496302,0.77521956,0.19828413
25807,GOF,0.010661167,0.6830178,0.30632102
25808,GOF,0.02789235,0.71173835,0.26036927
25809,GOF,0.0155658815,0.5256054,0.45882878
25810,GOF,0.014200877,0.5634741,0.42232496
25811,GOF,0.02665267,0.8947544,0.07859292
25812,GOF,0.04794849,0.638004,0.31404752
25813,GOF,0.29831868,0.5698682,0.13181312
25814,GOF,0.05911478,0.68116057,0.25972462
25815,GOF,0.06325733,0.6952723,0.24147034
25816,GOF,0.004519323,0.8728791,0.12260163
25817,GOF,0.08795472,0.7021793,0.20986597
25818,GOF,0.019965392,0.7590062,0.22102845
25819,GOF,0.08414196,0.5096666,0.4061914
25820,GOF,0.06142186,0.50522655,0.43335158
25821,GOF,0.038680963,0.58161193,0.3797071
25822,GOF,0.07690758,0.5274699,0.39562258
25823,GOF,0.0362743,0.515627,0.4480987
25824,GOF,0.029765218,0.67423046,0.29600433
25825,GOF,0.0168158,0.7032731,0.27991104
25826,GOF,0.0056692986,0.62464577,0.3696849
25827,GOF,0.0047361283,0.61116296,0.38410088
25828,GOF,0.004335341,0.70328003,0.29238465
25829,GOF,0.0012740758,0.63040996,0.3683159
25830,LOF,0.079631634,0.21343008,0.7069383
25831,GOF,0.03651036,0.8108057,0.15268394
25832,GOF,0.004745223,0.7576542,0.23760055
25833,GOF,0.033997323,0.8208908,0.14511189
25834,GOF,0.0048590703,0.7875148,0.20762603
