feature0,prediction,LoGoFunc_Neutral,LoGoFunc_GOF,LoGoFunc_LOF
25546,Neutral,0.7533013695934949,0.03696064642047565,0.20973798398602958
25547,Neutral,0.6146079640013297,0.07971802027185265,0.3056740157268176
25548,Neutral,0.6212361644047967,0.05275255498435886,0.3260112806108444
25549,Neutral,0.5470732814649522,0.052391286996476445,0.40053543153857146
25550,LOF,0.37127864715697195,0.09617518019934244,0.5325461726436856
25551,LOF,0.30378873306823667,0.10817938223537105,0.5880318846963922
25552,LOF,0.22774796490888455,0.10005857744551742,0.6721934576455979
25553,Neutral,0.8459536528875929,0.026554940621847493,0.12749140649055957
25554,LOF,0.2594852319579623,0.09664693975983797,0.6438678282821997
25555,LOF,0.21720488319074874,0.08583653913532817,0.6969585776739231
25556,LOF,0.44210033099814394,0.09240657179146324,0.46549309721039284
25557,LOF,0.20891010410413066,0.08862852011753727,0.702461375778332
25558,LOF,0.24623400009027996,0.09677842207923103,0.6569875778304889
25559,LOF,0.3709546274326926,0.12905756658556897,0.49998780598173853
25560,LOF,0.04794448561028055,0.1194043443085164,0.832651170081203
25561,LOF,0.11870081716194503,0.1104248288469401,0.7708743539911149
25562,LOF,0.10307282404362889,0.05371722786112062,0.8432099480952505
25563,LOF,0.11171432361432655,0.05962537289197485,0.8286603034936986
25564,LOF,0.2264220328424492,0.10288647861368438,0.6706914885438664
25565,LOF,0.146509540539067,0.12251738622037962,0.7309730732405534
25566,GOF,0.01333756116235013,0.7929346389189238,0.19372779991872618
25567,LOF,0.014012837808277397,0.1780350163642471,0.8079521458274754
25568,LOF,0.04678205903172921,0.06637755170181955,0.8868403892664511
25569,LOF,0.05894045663235978,0.06621291092878,0.8748466324388603
25570,LOF,0.05786209260035003,0.09751911002279076,0.8446187973768592
25571,LOF,0.05245626284606877,0.0929011095336896,0.8546426276202417
25572,LOF,0.05907940856432861,0.11596700420502595,0.8249535872306455
25573,LOF,0.03343300903096731,0.0977500873547017,0.868816903614331
25574,LOF,0.022121797291387787,0.14146764099146472,0.8364105617171474
25575,LOF,0.04415392702515158,0.11266781794215232,0.8431782550326961
25576,LOF,0.016669536137776133,0.13055981406693576,0.852770649795288
25577,LOF,0.015504851051360754,0.11944901111082958,0.8650461378378097
25578,LOF,0.29255293928740467,0.08436213611812363,0.6230849245944717
25579,LOF,0.15633537926095367,0.09831552801958929,0.745349092719457
25580,LOF,0.0297238032735268,0.08086276357322861,0.8894134331532446
25581,LOF,0.05118818713177701,0.0676638167942294,0.8811479960739936
25582,LOF,0.050780128978063964,0.06619809229015583,0.8830217787317801
25583,LOF,0.035417436226913165,0.09486814153994658,0.8697144222331403
25584,Neutral,0.48881094031799693,0.10626957154701931,0.4049194881349839
25585,LOF,0.024235618713148686,0.12241527641250556,0.8533491048743458
25586,LOF,0.02798736202023037,0.07373740336503783,0.8982752346147319
25587,LOF,0.02829115483231507,0.06891081293496744,0.9027980322327175
25588,LOF,0.028730536738956893,0.08343722464477657,0.8878322386162666
25589,Neutral,0.6112798035037706,0.12516824921096414,0.26355194728526526
25590,LOF,0.029987764281986934,0.13408889557772016,0.8359233401402929
25591,LOF,0.09332034365313174,0.05862667400136852,0.8480529823454996
25592,LOF,0.08954450909228875,0.12896330430359798,0.7814921866041132
25593,LOF,0.034272712105024,0.2563388317192186,0.7093884561757574
25594,LOF,0.04572322314394403,0.16586355361198218,0.7884132232440738
25595,LOF,0.05164394359921435,0.11958433485270446,0.8287717215480812
25596,LOF,0.04999995827176819,0.08698134302676429,0.8630186987014675
25597,LOF,0.03979362359411217,0.09750304818873383,0.862703328217154
25598,LOF,0.05084480176791207,0.11533124044488698,0.833823957787201
25599,GOF,0.008078323270389102,0.6417282305074565,0.3501934462221544
25600,GOF,0.01615659628951476,0.58863156685172,0.3952118368587652
25601,LOF,0.010235958430374203,0.4523152663887905,0.5374487751808353
25602,LOF,0.023141233371504238,0.04178261826739835,0.9350761483610974
25603,LOF,0.05731970580521336,0.023516099378221342,0.9191641948165653
25604,LOF,0.037862194407517515,0.034962787556507786,0.9271750180359747
25605,LOF,0.01029391941484277,0.20082574191827254,0.7888803386668847
25606,LOF,0.06597533558836398,0.36587018519218395,0.5681544792194521
25607,LOF,0.006074844679269869,0.19152849032178898,0.8023966649989411
