feature0,prediction,LoGoFunc_Neutral,LoGoFunc_GOF,LoGoFunc_LOF
25546,Neutral,0.7465466161176804,0.04365931291820316,0.20979407096411642
25547,Neutral,0.5923075043922438,0.09121777365032059,0.3164747219574356
25548,Neutral,0.620570440252347,0.06780181659657272,0.3116277431510804
25549,Neutral,0.551068607595271,0.06668838787333582,0.3822430045313931
25550,LOF,0.3702089616194195,0.1338540405303829,0.49593699785019757
25551,LOF,0.3024268631649548,0.14947648115534648,0.5480966556796987
25552,LOF,0.23603627939401547,0.1412886532904019,0.6226750673155825
25553,Neutral,0.8582086995764509,0.03131874676607929,0.1104725536574697
25554,LOF,0.27078954564607666,0.13575453768712148,0.593455916666802
25555,LOF,0.22348325313841363,0.11787974036341753,0.6586370064981689
25556,Neutral,0.4761880944207002,0.11797927877622295,0.4058326268030768
25557,LOF,0.21233773346072682,0.12426017613047863,0.6634020904087945
25558,LOF,0.24898575130422868,0.13449358969340883,0.6165206590023625
25559,LOF,0.3495254196741241,0.12255328926341037,0.5279212910624655
25560,LOF,0.068356644630997,0.12319918480839973,0.8084441705606032
25561,LOF,0.14536148561005136,0.11615188080131549,0.7384866335886331
25562,LOF,0.08208127111437767,0.07791442205124707,0.8400043068343752
25563,LOF,0.10609112508092443,0.08617300563395937,0.8077358692851162
25564,LOF,0.1909211094121266,0.14381876971731516,0.6652601208705583
25565,LOF,0.15318501026009426,0.14055015809114535,0.7062648316487604
25566,GOF,0.01691799604889092,0.7971938812725017,0.1858881226786075
25567,LOF,0.019093178470685892,0.22472905442931254,0.7561777671000016
25568,LOF,0.05604030188715947,0.09161378571091322,0.8523459124019273
25569,LOF,0.05879429325118483,0.08931227894655387,0.8518934278022614
25570,LOF,0.029383770150432285,0.13990931649288046,0.8307069133566872
25571,LOF,0.027827780432860737,0.13448453859502987,0.8376876809721093
25572,LOF,0.05646384168769161,0.15393983024166866,0.7895963280706397
25573,LOF,0.03620897371004386,0.12442994866090976,0.8393610776290464
25574,LOF,0.01790463312199432,0.19443740210887436,0.7876579647691313
25575,LOF,0.022547732715782535,0.14800831000172177,0.8294439572824956
25576,LOF,0.01394834409440734,0.18530282946234153,0.8007488264432512
25577,LOF,0.012314284487335039,0.15325730426306036,0.8344284112496047
25578,LOF,0.2861951574137652,0.11649638733981975,0.5973084552464151
25579,LOF,0.12564313687754158,0.13794183212459074,0.7364150309978676
25580,LOF,0.016774614228982042,0.11487256882243167,0.8683528169485863
25581,LOF,0.052926995740442344,0.09270403569633363,0.8543689685632241
25582,LOF,0.05271744038939763,0.0910052862887557,0.8562772733218468
25583,LOF,0.01778106233717932,0.13450512084134994,0.8477138168214707
25584,Neutral,0.4962898418410905,0.1379171365387546,0.365793021620155
25585,LOF,0.01963021888345351,0.15291200049492543,0.8274577806216211
25586,LOF,0.014663988344040821,0.10598461739005935,0.8793513942658997
25587,LOF,0.014842983872359442,0.09949279018239898,0.8856642259452416
25588,LOF,0.01501537513073307,0.12201033079069996,0.862974294078567
25589,Neutral,0.5794144775912728,0.16122178261687264,0.2593637397918544
25590,LOF,0.031983442914881026,0.1570506516809634,0.8109659054041556
25591,LOF,0.10201682581543531,0.08029539884394168,0.817687775340623
25592,LOF,0.049696001882102825,0.1866286980865372,0.7636753000313599
25593,LOF,0.021276876784862196,0.32088487059702836,0.6578382526181095
25594,LOF,0.047605649517781345,0.11762625951342806,0.8347680909687906
25595,LOF,0.06251789835737369,0.08910658284588448,0.8483755187967419
25596,LOF,0.06321576663972882,0.07756921448746626,0.8592150188728048
25597,LOF,0.04206875126170004,0.07657719550429958,0.8813540532340005
